instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
780289,3048,SCI,SHIPPING CORP OF INDIA LT,0.0,,0.0,0.01,1,EQ,NSE,NSE
5920513,23127,SCILAL,SHIPPING CORP OF ILA,0.0,,0.0,0.01,1,EQ,NSE,NSE
138130948,539574,SCL,SUNSHINE CAPITAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
193914369,757478,SCODATUBES,SCODA TUBES,0.0,,0.0,0.01,1,EQ,NSE,NSE
135995908,531234,SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,0.0,,0.0,0.01,1,EQ,BSE,BSE
3090433,12072,SCPL,SHEETAL COOL PRODUCTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
138118660,539526,SCTL,SUNCARE TRADERS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
342529,1338,SDBL,SOM DIST & BREW,0.0,,0.0,0.01,1,EQ,NSE,NSE
134330116,524727,SDL,SPAN DIVERGENT ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138944772,542753,SEACOAST,SEACOAST SHIPPING SERVICES LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
669697,2616,SEAMECLTD,SEAMEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
131651588,514264,SEASONST,SEASONS TEXTILES,0.0,,0.0,0.01,1,EQ,BSE,BSE
136516612,533268,SEATV,SEA TV NETWORK,0.0,,0.0,0.01,1,EQ,BSE,BSE
4990977,19496,SECMARK,SECMARK CONSULTANCY,0.0,,0.0,0.01,1,EQ,NSE,NSE
131113220,512161,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138219780,539921,SEIL,SHANTI EDUCATIONAL INITIATIVES,0.0,,0.0,0.05,1,EQ,BSE,BSE
136446212,532993,SEJALLTD,SEJAL GLASS,0.0,,0.0,0.05,1,EQ,BSE,BSE
131851012,515043,SEKURITIND,SAINT-GOBAIN SEKURIT INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
130412292,509423,SEL,SANATHNAGAR ENTERPRISES LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
137952004,538875,SELLWIN,SELLWIN TRADERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1603073,6262,SELMC,SEL MANUFACTURING CO,0.0,,0.0,0.01,1,EQ,NSE,NSE
3062017,11961,SEMAC,SEMAC CONSTRUCTION,0.0,,0.0,0.05,1,EQ,NSE,NSE
4421377,17271,SENCO,SENCO GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
136186884,531980,SENINFO,SENTHIL INFOTEK,0.0,,0.0,0.01,1,EQ,BSE,BSE
7395329,28888,SENORES,SENORES PHARMACEUTICALS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
142222084,555555,SENSEXIETF,ICICI PRUDENTIAL BSE SENSEX ET,0.0,,0.0,0.01,1,EQ,BSE,BSE
3918849,15308,SEPC,SEPC,0.0,,0.0,0.01,1,EQ,NSE,NSE
3659777,14296,SEQUENT,SEQUENT SCIENTIFIC,0.0,,0.0,0.01,1,EQ,NSE,NSE
131174148,512399,SERA,SERA INVESTMENTS & FINANCE IND,0.0,,0.0,0.01,1,EQ,BSE,BSE
130043908,507984,SERIND,SER INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1409793,5507,SERVOTECH,SERVOTECH REN POW SYS,0.0,,0.0,0.01,1,EQ,NSE,NSE
136139268,531794,SESHACHAL,SESHACHAL TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.01,1,EQ,NSE,NSE
4483585,17514,SETCO,SETCO AUTOMOTIVE,0.0,,0.0,0.01,1,EQ,NSE,NSE
136602884,533605,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
131010564,511760,SEVENHILL,SEVEN HILL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
134226948,524324,SEYAIND,SEYA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
4911105,19184,SFL,SHEELA FOAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
134792196,526532,SFPIL,SQUARE FOUR PROJECTS INDIA LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
194266369,758853,SGFIN,SG FINSERVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1309185,5114,SGIL,SYNERGY GREEN IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3421953,13367,SGL,STL GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE
134795268,526544,SGLRES,SGL RESOURCES,0.0,,0.0,0.01,1,EQ,BSE,BSE
7443201,29075,SGLTL,STANDARD GLASS LIN TECH L,0.0,,0.0,0.01,1,EQ,NSE,NSE
194275585,758889,SGMART,SG MART,0.0,,0.0,0.05,1,EQ,NSE,NSE
136143876,531812,SGNTE,SGN TELECOMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138428676,540737,SGRL,SHREE GANESH REMEDIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
5195777,20296,SHAH,SHAH METACORP,0.0,,0.0,0.01,1,EQ,NSE,NSE
3035137,11856,SHAHALLOYS,SHAH ALLOYS,0.0,,0.0,0.01,1,EQ,NSE,NSE
130526724,509870,SHAHCON,SHAH CONSTRUCTION CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
132871940,519031,SHAHFOOD,SHAH FOODS,0.0,,0.0,0.05,1,EQ,BSE,BSE
134786052,526508,SHAHISHIP,SHAHI SHIPPING ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138972676,542862,SHAHLON,SHAHLON SILK INDUSTRIES LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
2234113,8727,SHAILY,SHAILY ENG PLASTICS,0.0,,0.0,0.1,1,EQ,NSE,NSE
134871300,526841,SHAKTIPR,SHAKTI PRESS,0.0,,0.0,0.01,1,EQ,BSE,BSE
6546945,25574,SHAKTIPUMP,SHAKTI PUMPS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
182785,714,SHALBY,SHALBY,0.0,,0.0,0.01,1,EQ,NSE,NSE
136308484,532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
3927553,15342,SHALPAINTS,SHALIM PAINTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
131199748,512499,SHALPRO,SHALIMAR PRODUCTIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
135997444,531240,SHAMROIN,SHAMROCK INDUSTRIAL CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
138306308,540259,SHANGAR,SHANGAR DECOR,0.0,,0.0,0.01,1,EQ,BSE,BSE
5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,0.0,,0.0,0.01,1,EQ,NSE,NSE
131148036,512297,SHANTAI,SHANTAI INDUSTRIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1446401,5650,SHANTI,SHANTI OVERSEAS INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE
787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
194048513,758002,SHANTIGOLD,SHANTI GOLD INTERNATION L,0.0,,0.0,0.01,1,EQ,NSE,NSE
136172804,531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1277953,4992,SHARDACROP,SHARDA CROPCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
131172612,512393,SHARDUL,SHARDUL SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
26625,104,SHAREINDIA,SHARE IND. SECURITIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
138441220,540786,SHARIKA,SHARIKA ENTERPRISES,0.0,,0.0,0.01,1,EQ,BSE,BSE
134284292,524548,SHARMEH,SHARMA EAST INDIA HOSPITALS &,0.0,,0.0,0.05,1,EQ,BSE,BSE
134002948,523449,SHARP,SHARP INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
137782276,538212,SHARPINV,SHARP INVESTMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
139095300,543341,SHARPLINE,SHARPLINE BROADCAST,0.0,,0.0,0.01,1,EQ,BSE,BSE
138296580,540221,SHASHANK,SHASHANK TRADERS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138277636,540147,SHASHIJIT,SHASHIJIT INFRAPROJECTS LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
134845188,526739,SHAWGELTIN,NARMADA GELATINES,0.0,,0.0,0.05,1,EQ,BSE,BSE
134907140,526981,SHBAJRG,SHRI BAJRANG ALLIANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
5400321,21095,SHEKHAWATI,SHEKHAWATI INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
1297409,5068,SHEMAROO,SHEMAROO ENTER.,0.0,,0.0,0.01,1,EQ,NSE,NSE
134685956,526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE,0.0,,0.0,0.05,1,EQ,BSE,BSE
138012420,539111,SHESHAINDS,SHESHADRI INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
134691076,526137,SHETR,SHETRON,0.0,,0.0,0.05,1,EQ,BSE,BSE
135884036,530797,SHGANEL,SHREE GANESH ELASTOPLAST,0.0,,0.0,0.01,1,EQ,BSE,BSE
134230020,524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
134882052,526883,SHIKHAR,SHIKHAR CONSULTANTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
130035716,507952,SHIKHARLETR,SHIKHAR LEASING & TRADING,0.0,,0.0,0.01,1,EQ,BSE,BSE
194520833,759847,SHILCTECH,SHILCHAR TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE
131509508,513709,SHILGRAVQ,SHILP GRAVURES,0.0,,0.0,0.05,1,EQ,BSE,BSE
139284484,544080,SHILINDORE,SAYAJI HOTELS (INDORE) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
132965636,519397,SHINDL,SHARAT INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
138417412,540693,SHISHIND,SHISH INDUSTRIES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138135812,539593,SHIVA,SHIVANSH FINSERV ,0.0,,0.0,0.01,1,EQ,BSE,BSE
135790852,530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,0.0,,0.0,0.01,1,EQ,BSE,BSE
136274692,532323,SHIVACEM,SHIVA CEMENT,0.0,,0.0,0.01,1,EQ,BSE,BSE
133692676,522237,SHIVAGR,SHIVAGRICO IMPLEMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1796097,7016,SHIVALIK,SHIVALIK RASAYAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0.0,,0.0,0.01,1,EQ,NSE,NSE
383233,1497,SHIVAMILLS,SHIVA MILLS,0.0,,0.0,0.01,1,EQ,NSE,NSE
205825,804,SHIVATEX,SHIVA TEXYARN,0.0,,0.0,0.01,1,EQ,NSE,NSE
194495233,759747,SHIVAUM,SHIV AUM STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
138158852,539683,SHIVKAMAL,SHIVKAMAL IMPEX ,0.0,,0.0,0.01,1,EQ,BSE,BSE
2870273,11212,SHK,S H KELKAR AND CO.,0.0,,0.0,0.01,1,EQ,NSE,NSE
136213252,532083,SHKALYN,SHRI KALYAN HOLDINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
132123140,516106,SHKARTP,SHREE KARTHIK PAPERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
3024129,11813,SHOPERSTOP,SHOPPERS STOP,0.0,,0.0,0.05,1,EQ,NSE,NSE
139287044,544090,SHPLPUNE,SAYAJI HOTELS (PUNE) ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139257860,543976,SHRAAITECH,SHRADHA AI TECHNOLOGIES LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
136133380,531771,SHRADDHA,SHRADDHA PRIME PROJECTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
181249,708,SHRADHA,SHRADHA INFRAPROJECTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
135755524,530295,SHRAJOI,SHRI RAJIVLOCHAN OIL EXTRACTIO,0.0,,0.0,0.01,1,EQ,BSE,BSE
128982276,503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX,0.0,,0.0,0.01,1,EQ,BSE,BSE
131468292,513548,SHRDAIS,SHARDA ISPAT,0.0,,0.0,0.05,1,EQ,BSE,BSE
793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,0.0,,0.0,0.01,1,EQ,NSE,NSE
794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,5.0,1,EQ,NSE,NSE
138104324,539470,SHREEGANES,SHREE GANESH BIOTECH (INDIA) L,0.0,,0.0,0.01,1,EQ,BSE,BSE
194418689,759448,SHREEJISPG,SHREEJI SHIPPING GLOBAL L,0.0,,0.0,0.05,1,EQ,NSE,NSE
134913284,527005,SHREEPAC,SHREE PACETRONIX,0.0,,0.0,0.05,1,EQ,BSE,BSE
2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
136271364,532310,SHREERAMA,SHREE RAMA MULTI-TECH,0.0,,0.0,0.01,1,EQ,BSE,BSE
137977604,538975,SHREESEC,SHREE SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
136182276,531962,SHREMETAL,SHREE METALLOYS,0.0,,0.0,0.01,1,EQ,BSE,BSE
2854145,11149,SHRENIK,SHRENIK,0.0,,0.0,0.01,1,EQ,NSE,NSE
128946180,503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
800257,3126,SHREYANIND,SHREYANS INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
134741764,526335,SHREYASI,SHREYAS INTERMEDIATES,0.0,,0.0,0.01,1,EQ,BSE,BSE
130294020,508961,SHRICON,SHRICON INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128973828,503804,SHRIDINE,SHRI DINESH MILLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
133967108,523309,SHRIGANG,SHRI GANG INDUSTRIES AND ALLIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
135956484,531080,SHRIKRISH,SHRI KRISHNA DEVCON,0.0,,0.0,0.01,1,EQ,BSE,BSE
194327809,759093,SHRINGARMS,SHRINGAR HOU OF MANGALS L,0.0,,0.0,0.01,1,EQ,NSE,NSE
137957636,538897,SHRINIWAS,SHRI NIWAS LEASING AND FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
4399617,17186,SHRIPISTON,SHRIRAM PIST. & RING,0.0,,0.0,0.1,1,EQ,NSE,NSE
1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1843201,7200,SHRIRAMPPS,SHRIRAM PROPERTIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
130921220,511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOP,0.0,,0.0,0.01,1,EQ,BSE,BSE
131187972,512453,SHRJAGP,SHRI JAGDAMBA POLYMERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128988932,503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
130942212,511493,SHRYDUS,SHRYDUS INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138756868,542019,SHUBHAM,SHUBHAM POLYSPIN ,0.0,,0.0,0.01,1,EQ,BSE,BSE
134305796,524632,SHUKRAPHAR,SHUKRA PHARMACEUTICALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
136193796,532007,SHVFL,SHREEVATSAA FINANCE & LEASING,0.0,,0.0,0.01,1,EQ,BSE,BSE
2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,0.0,,0.0,0.01,1,EQ,NSE,NSE
1201409,4693,SHYAMMETL,SHYAM METALICS AND ENGY L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3517441,13740,SHYAMTEL,SHYAM TELECOM,0.0,,0.0,0.01,1,EQ,NSE,NSE
129411844,505515,SHYMINV,SHYAMKAMAL INVESTMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
133156100,520141,SIBARAUT,SIBAR AUTO PARTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
136451588,533014,SICAGEN,SICAGEN INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
133142020,520086,SICALLOG,SICAL LOGISTICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
135912196,530907,SICAPIT,SI CAPITAL & FINANCIAL SERVICE,0.0,,0.0,0.01,1,EQ,BSE,BSE
135792388,530439,SIDDHA,SIDDHA VENTURES,0.0,,0.0,0.01,1,EQ,BSE,BSE
134880516,526877,SIDDHEGA,SIDDHESWARI GARMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
132923908,519234,SIEL,SUPERIOR INDUSTRIAL ENTERPRISE,0.0,,0.0,0.01,1,EQ,BSE,BSE
806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.1,1,EQ,NSE,NSE
1705729,6663,SIGACHI,SIGACHI INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
1157633,4522,SIGIND,SIGNET INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
139242756,543917,SIGMA,SIGMA SOLVE,0.0,,0.0,0.01,1,EQ,BSE,BSE
4798209,18743,SIGNATURE,SIGNATUREGLOBAL INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE
129961732,507663,SIGNGCL,SIGNATURE GREEN CORPORATION LI,0.0,,0.0,0.01,1,EQ,BSE,BSE
5799937,22656,SIGNPOST,SIGNPOST INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE
138273796,540132,SIIL,SABRIMALA INDUSTRIES INDIA LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
134043140,523606,SIKA,SIKA INTERPLANT SYSTEMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
134308356,524642,SIKOZY,SIKOZY REALTORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
2892033,11297,SIL,STANDARD INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
637953,2492,SILGO,SILGO RETAIL,0.0,,0.0,0.01,1,EQ,NSE,NSE
1050881,4105,SILINV,SIL INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
128099588,500389,SILVERLINE,SILVERLINE TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
131122436,512197,SILVERO,SILVER OAK COMMERCIAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
2412033,9422,SILVERTUC,SILVER TOUCH TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE
136098564,531635,SILVOAK,SILVER OAK (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
138173956,539742,SIMBHALS,SIMBHAOLI SUGARS,0.0,,0.0,0.01,1,EQ,BSE,BSE
130047492,507998,SIMMOND,SIMMONDS MARSHALL,0.0,,0.0,0.05,1,EQ,BSE,BSE
131448836,513472,SIMPLEXCAS,SIMPLEX CASTINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
136452612,533018,SIMPLXMIL,SIMPLEX MILLS COMPANY,0.0,,0.0,0.05,1,EQ,BSE,BSE
136452868,533019,SIMPLXPAP,SIMPLEX PAPERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128826628,503229,SIMPLXREA,SIMPLEX REALTY,0.0,,0.0,0.05,1,EQ,BSE,BSE
133008900,519566,SIMRAN,SIMRAN FARMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
6010881,23480,SINCLAIR,SINCLAIRS HOTELS,0.0,,0.0,0.01,1,EQ,NSE,NSE
4315905,16859,SINDHUTRAD,SINDHU TRADE LINKS,0.0,,0.0,0.01,1,EQ,NSE,NSE
129466628,505729,SINGER,SINGER INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
130531076,509887,SINNAR,SINNAR BIDI UDYOG,0.0,,0.0,0.05,1,EQ,BSE,BSE
97537,381,SINTERCOM,SINTERCOM INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE
134870788,526839,SIPL,SHELTER INFRA PROJECTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138133508,539584,SIPTL,SHARANAM INFRAPROJECT AND TRAD,0.0,,0.0,0.01,1,EQ,BSE,BSE
2828801,11050,SIRCA,SIRCA PAINT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5504257,21501,SIS,SIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
131222788,512589,SITAENT,SITA ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
136395524,532795,SITINET,SITI NETWORKS,0.0,,0.0,0.01,1,EQ,BSE,BSE
3608577,14096,SIYSIL,SIYARAM SILK MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
131454980,513496,SIZEMASTER,SIZEMASTERS TECHNOLOGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
129125892,504398,SJCORP,SJ CORPORATION,0.0,,0.0,0.01,1,EQ,BSE,BSE
1700609,6643,SJS,SJS ENTERPRISES,0.0,,0.0,0.1,1,EQ,NSE,NSE
4834049,18883,SJVN,SJVN,0.0,,0.0,0.01,1,EQ,NSE,NSE
135930116,530977,SKCIL,SHRI KESHAV CEMENTS AND INFRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
815617,3186,SKFINDIA,SKF INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE
139410436,544572,SKFINDUS,SKF INDIA (INDUSTRIAL),0.0,,0.0,0.05,1,EQ,BSE,BSE
138204420,539861,SKIL,SKIL INFRASTRUCTURE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
137963268,538919,SKILVEN,SKYLINE VENTURES INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
2413569,9428,SKIPPER,SKIPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
1211393,4732,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
128099332,500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,0.0,,0.0,0.01,1,EQ,BSE,BSE
135979268,531169,SKPSEC,SKP SECURITIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
136065540,531506,SKRABUL,SHUKRA BULLIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
3489537,13631,SKYGOLD,SKY GOLD AND DIAMONDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
134778628,526479,SKYIND,SKY INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
129446404,505650,SKYLMILAR,SKYLINE MILLARS,0.0,,0.0,0.01,1,EQ,BSE,BSE
133417220,521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138110468,539494,SMARTFIN,SMART FINSEC ,0.0,,0.0,0.01,1,EQ,BSE,BSE
2531585,9889,SMARTLINK,SMARTLINK HOLDINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE
194039041,757965,SMARTWORKS,SMARTWORKS COWORKING SP L,0.0,,0.0,0.05,1,EQ,NSE,NSE
593921,2320,SMCGLOBAL,SMC GLOBAL SECURITIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
136227332,532138,SMCREDT,SMC CREDITS,0.0,,0.0,0.01,1,EQ,BSE,BSE
131435012,513418,SMFIL,SMITHS & FOUNDERS (INDIA) LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
138760708,542034,SMGOLD,S. M. GOLD ,0.0,,0.0,0.01,1,EQ,BSE,BSE
138080772,539378,SML,SONI MEDICARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
867073,3387,SMLMAH,SML MAHINDRA,0.0,,0.0,0.1,1,EQ,NSE,NSE
1751809,6843,SMLT,SARTHAK METALS,0.0,,0.0,0.01,1,EQ,NSE,NSE
138415620,540686,SMRUTHIORG,SMRUTHI ORGANICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
137872132,538563,SMTEL,SMT ENGINEERING,0.0,,0.0,0.05,1,EQ,BSE,BSE
138217220,539911,SNIM,SVARNIM TRADE UDYOG ,0.0,,0.0,0.01,1,EQ,BSE,BSE
129491716,505827,SNL,SNL BEARINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
227894532,890213,SNLFPP,SHRI NIWAS LEASING AND FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1239809,4843,SNOWMAN,SNOWMAN LOGISTICS,0.0,,0.0,0.01,1,EQ,NSE,NSE
3539457,13826,SOBHA,SOBHA,0.0,,0.0,0.1,1,EQ,NSE,NSE
131075588,512014,SOBME,SOBHAGYA MERCHANTILE,0.0,,0.0,0.05,1,EQ,BSE,BSE
130962180,511571,SODFC,SOM DATT FINANCE CORPORATION L,0.0,,0.0,0.05,1,EQ,BSE,BSE
137964292,538923,SOFCOM,SOFCOM SYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
136071428,531529,SOFTRAKV,SOFTRAK VENTURE INVESTMENT,0.0,,0.0,0.01,1,EQ,BSE,BSE
136280068,532344,SOFTSOL,SOFTSOL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
2116097,8266,SOFTTECH,SOFTTECH ENGINEERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
227891716,890202,SOLARAPP1,SOLARA ACTIVE PHARMA SCIENCES,0.0,,0.0,0.05,1,EQ,BSE,BSE
3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0.0,,0.0,1.0,1,EQ,NSE,NSE
194541825,759929,SOLARWORLD,SOLARWORLD ENERGY SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
194405633,759397,SOLEX,SOLEX ENERGY,0.0,,0.0,0.1,1,EQ,NSE,NSE
131506948,513699,SOLIDSTON,SOLID STONE COMPANY,0.0,,0.0,0.01,1,EQ,BSE,BSE
133670916,522152,SOLIMAC,SOLITAIRE MACHINE TOOLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
993281,3880,SOMANYCERA,SOMANY CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
132105732,516038,SOMAPPR,SOMA PAPERS & INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
133384708,521034,SOMATEX,SOMA TEXTILES & INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
4555265,17794,SOMICONVEY,SOMI CONVEYOR BELT.,0.0,,0.0,0.01,1,EQ,NSE,NSE
